file	type	old_href	new_href	resolved_old_slug
specifications-hardware/product-comparison-and-selection/safety-and-warranty.md	content-ref	../../getting-help/troubleshooting/technical-faq/suggestions-for-electrical-isolation.md	../electrical-characteristics/suggestions-for-electrical-isolation.md	getting-help/troubleshooting/technical-faq/suggestions-for-electrical-isolation
specifications-hardware/product-comparison-and-selection/safety-and-warranty.md	content-ref	../../ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty.md	../../ordering-returns/process-a-warranty.md	ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty
specifications-hardware/product-comparison-and-selection/what-is-the-normal-behavior-of-the-led.md	markdown	../../troubleshooting/led-blinks-red.md	../../troubleshooting/diagnostic-tools/led-blinks-red.md	getting-help/troubleshooting/led-blinks-red
specifications-hardware/product-comparison-and-selection/what-is-the-normal-behavior-of-the-led.md	content-ref	../../troubleshooting/led-blinks-red.md	../../troubleshooting/diagnostic-tools/led-blinks-red.md	getting-help/troubleshooting/led-blinks-red
specifications-hardware/usb-and-connectivity/full-speed-usb-isolator.md	markdown	suggestions-for-electrical-isolation.md	../electrical-characteristics/suggestions-for-electrical-isolation.md	getting-help/troubleshooting/technical-faq/suggestions-for-electrical-isolation
specifications-hardware/usb-and-connectivity/full-speed-usb-isolator.md	content-ref	suggestions-for-electrical-isolation.md	../electrical-characteristics/suggestions-for-electrical-isolation.md	getting-help/troubleshooting/technical-faq/suggestions-for-electrical-isolation
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	markdown	usb-3.0-host-controller-info.md	./usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	markdown	../../troubleshooting/usb-driver-problem.md	../../troubleshooting/device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	markdown	../../troubleshooting/the-captured-data-is-corrupted.md	../../troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	getting-help/troubleshooting/the-captured-data-is-corrupted
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	content-ref	usb-3.0-host-controller-info.md	./usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	content-ref	../../troubleshooting/usb-driver-problem.md	../../troubleshooting/device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
specifications-hardware/usb-and-connectivity/recommended-usb-3.0-host-controller-cards.md	content-ref	../../troubleshooting/the-captured-data-is-corrupted.md	../../troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	getting-help/troubleshooting/the-captured-data-is-corrupted
specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	markdown	../usb-driver-problem.md	../../troubleshooting/device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	content-ref	../usb-driver-problem.md	../../troubleshooting/device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	device-not-able-to-keep-up.md	./device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	the-captured-data-is-corrupted.md	./the-captured-data-is-corrupted.md	getting-help/troubleshooting/the-captured-data-is-corrupted
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	digital-and-analog-appear-different.md	./digital-and-analog-appear-different.md	getting-help/troubleshooting/digital-and-analog-appear-different
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	technical-faq/what-is-the-maximum-bandwidth.md	../../specifications-hardware/electrical-characteristics/what-is-the-maximum-bandwidth.md	getting-help/troubleshooting/technical-faq/what-is-the-maximum-bandwidth
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	markdown	technical-faq/what-sample-rate-is-required.md	../../logic-software/capturing-data/what-sample-rate-is-required.md	getting-help/troubleshooting/technical-faq/what-sample-rate-is-required
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	device-not-able-to-keep-up.md	./device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	the-captured-data-is-corrupted.md	./the-captured-data-is-corrupted.md	getting-help/troubleshooting/the-captured-data-is-corrupted
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	digital-and-analog-appear-different.md	./digital-and-analog-appear-different.md	getting-help/troubleshooting/digital-and-analog-appear-different
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	technical-faq/what-is-the-maximum-bandwidth.md	../../specifications-hardware/electrical-characteristics/what-is-the-maximum-bandwidth.md	getting-help/troubleshooting/technical-faq/what-is-the-maximum-bandwidth
troubleshooting/capture-and-recording-issues/captured-data-looks-incorrect.md	content-ref	technical-faq/what-sample-rate-is-required.md	../../logic-software/capturing-data/what-sample-rate-is-required.md	getting-help/troubleshooting/technical-faq/what-sample-rate-is-required
troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	markdown	technical-faq/move-logic-to-its-own-host-controller.md	../device-connection-issues/move-logic-to-its-own-host-controller.md	getting-help/troubleshooting/technical-faq/move-logic-to-its-own-host-controller
troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	content-ref	technical-faq/move-logic-to-its-own-host-controller.md	../device-connection-issues/move-logic-to-its-own-host-controller.md	getting-help/troubleshooting/technical-faq/move-logic-to-its-own-host-controller
troubleshooting/capture-and-recording-issues/device-not-able-to-keep-up.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	markdown	../../product/user-guide/safety-and-warranty.md	../../specifications-hardware/product-comparison-and-selection/safety-and-warranty.md	product/user-guide/safety-and-warranty
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	markdown	captured-data-looks-incorrect.md	./captured-data-looks-incorrect.md	getting-help/troubleshooting/captured-data-looks-incorrect
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	markdown	../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	content-ref	../../product/user-guide/safety-and-warranty.md	../../specifications-hardware/product-comparison-and-selection/safety-and-warranty.md	product/user-guide/safety-and-warranty
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	content-ref	captured-data-looks-incorrect.md	./captured-data-looks-incorrect.md	getting-help/troubleshooting/captured-data-looks-incorrect
troubleshooting/capture-and-recording-issues/logic-interferes-with-circuit.md	content-ref	../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/maximum-sample-rate-not-selectable.md	markdown	logic-does-not-connect-over-usb3.md	../device-connection-issues/logic-does-not-connect-over-usb3.md	getting-help/troubleshooting/logic-does-not-connect-over-usb3
troubleshooting/capture-and-recording-issues/maximum-sample-rate-not-selectable.md	markdown	device-not-able-to-keep-up.md	./device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/capture-and-recording-issues/maximum-sample-rate-not-selectable.md	content-ref	logic-does-not-connect-over-usb3.md	../device-connection-issues/logic-does-not-connect-over-usb3.md	getting-help/troubleshooting/logic-does-not-connect-over-usb3
troubleshooting/capture-and-recording-issues/maximum-sample-rate-not-selectable.md	content-ref	device-not-able-to-keep-up.md	./device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/capture-and-recording-issues/memory-usage-with-triggered-captures.md	markdown	error-out-of-memory-exception.md	../software-crashes-and-errors/error-out-of-memory-exception.md	getting-help/troubleshooting/error-out-of-memory-exception
troubleshooting/capture-and-recording-issues/memory-usage-with-triggered-captures.md	content-ref	error-out-of-memory-exception.md	../software-crashes-and-errors/error-out-of-memory-exception.md	getting-help/troubleshooting/error-out-of-memory-exception
troubleshooting/capture-and-recording-issues/my-capture-shows-an-uneven-duty-cycle.md	markdown	what-is-asynchronous-sampling.md	../../specifications-hardware/electrical-characteristics/what-is-asynchronous-sampling.md	getting-help/troubleshooting/technical-faq/what-is-asynchronous-sampling
troubleshooting/capture-and-recording-issues/my-capture-shows-an-uneven-duty-cycle.md	markdown	../../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/my-capture-shows-an-uneven-duty-cycle.md	content-ref	what-is-asynchronous-sampling.md	../../specifications-hardware/electrical-characteristics/what-is-asynchronous-sampling.md	getting-help/troubleshooting/technical-faq/what-is-asynchronous-sampling
troubleshooting/capture-and-recording-issues/my-capture-shows-an-uneven-duty-cycle.md	content-ref	../../../product/user-guide/supported-voltages.md	../../specifications-hardware/electrical-characteristics/supported-voltages.md	product/user-guide/supported-voltages
troubleshooting/capture-and-recording-issues/seeing-spikes-in-digital-capture.md	markdown	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
troubleshooting/capture-and-recording-issues/seeing-spikes-in-digital-capture.md	markdown	crosstalk.md	./crosstalk.md	getting-help/troubleshooting/crosstalk
troubleshooting/capture-and-recording-issues/seeing-spikes-in-digital-capture.md	content-ref	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
troubleshooting/capture-and-recording-issues/seeing-spikes-in-digital-capture.md	content-ref	crosstalk.md	./crosstalk.md	getting-help/troubleshooting/crosstalk
troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	markdown	usb-driver-problem.md	../device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/capture-and-recording-issues/the-captured-data-is-corrupted.md	content-ref	usb-driver-problem.md	../device-connection-issues/usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/data-and-analysis-issues/channels-are-missing.md	markdown	limitations-of-logic-pro-usb2.md	../device-connection-issues/limitations-of-logic-pro-usb2.md	getting-help/troubleshooting/limitations-of-logic-pro-usb2
troubleshooting/data-and-analysis-issues/channels-are-missing.md	content-ref	limitations-of-logic-pro-usb2.md	../device-connection-issues/limitations-of-logic-pro-usb2.md	getting-help/troubleshooting/limitations-of-logic-pro-usb2
troubleshooting/data-and-analysis-issues/csv-export-slow.md	markdown	technical-faq/binary-export-format-logic-2.md	../../logic-software/saving-and-exporting-data/binary-export-format-logic-2.md	getting-help/troubleshooting/technical-faq/binary-export-format-logic-2
troubleshooting/data-and-analysis-issues/csv-export-slow.md	markdown	technical-faq/binary-export-format-logic-2.md	../../logic-software/saving-and-exporting-data/binary-export-format-logic-2.md	getting-help/troubleshooting/technical-faq/binary-export-format-logic-2
troubleshooting/data-and-analysis-issues/csv-export-slow.md	content-ref	technical-faq/binary-export-format-logic-2.md	../../logic-software/saving-and-exporting-data/binary-export-format-logic-2.md	getting-help/troubleshooting/technical-faq/binary-export-format-logic-2
troubleshooting/data-and-analysis-issues/csv-export-slow.md	content-ref	technical-faq/binary-export-format-logic-2.md	../../logic-software/saving-and-exporting-data/binary-export-format-logic-2.md	getting-help/troubleshooting/technical-faq/binary-export-format-logic-2
troubleshooting/data-and-analysis-issues/data-table-shows-incorrect-values.md	markdown	../../product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions.md	../../extensions-api/extensions/installing-extensions.md	product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions
troubleshooting/data-and-analysis-issues/data-table-shows-incorrect-values.md	markdown	../../product/user-guide/extensions-apis-and-sdks/extensions/extensions-quickstart.md	../../extensions-api/extensions/extensions-quickstart.md	product/user-guide/extensions-apis-and-sdks/extensions/extensions-quickstart
troubleshooting/data-and-analysis-issues/data-table-shows-incorrect-values.md	content-ref	../../product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions.md	../../extensions-api/extensions/installing-extensions.md	product/user-guide/extensions-apis-and-sdks/extensions/installing-extensions
troubleshooting/data-and-analysis-issues/data-table-shows-incorrect-values.md	content-ref	../../product/user-guide/extensions-apis-and-sdks/extensions/extensions-quickstart.md	../../extensions-api/extensions/extensions-quickstart.md	product/user-guide/extensions-apis-and-sdks/extensions/extensions-quickstart
troubleshooting/data-and-analysis-issues/exported-matlab-file-does-not-open.md	markdown	technical-faq/matlab-data-export-format.md	../../logic-software/saving-and-exporting-data/matlab-data-export-format.md	getting-help/troubleshooting/technical-faq/matlab-data-export-format
troubleshooting/data-and-analysis-issues/exported-matlab-file-does-not-open.md	content-ref	technical-faq/matlab-data-export-format.md	../../logic-software/saving-and-exporting-data/matlab-data-export-format.md	getting-help/troubleshooting/technical-faq/matlab-data-export-format
troubleshooting/data-and-analysis-issues/my-rise-time-and-fall-time-measurements-seem-incorrect.md	markdown	digital-and-analog-appear-different.md	../capture-and-recording-issues/digital-and-analog-appear-different.md	getting-help/troubleshooting/digital-and-analog-appear-different
troubleshooting/data-and-analysis-issues/my-rise-time-and-fall-time-measurements-seem-incorrect.md	content-ref	digital-and-analog-appear-different.md	../capture-and-recording-issues/digital-and-analog-appear-different.md	getting-help/troubleshooting/digital-and-analog-appear-different
troubleshooting/data-and-analysis-issues/protocol-analyzer-produces-unexpected-results.md	markdown	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
troubleshooting/data-and-analysis-issues/protocol-analyzer-produces-unexpected-results.md	content-ref	../../product/user-guide/using-logic/software-glitch-filter.md	../../logic-software/viewing-and-analyzing-data/software-glitch-filter.md	product/user-guide/using-logic/software-glitch-filter
troubleshooting/data-and-analysis-issues/the-logic-softwares-data-export-feature-is-not-working-properly.md	markdown	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/data-and-analysis-issues/the-logic-softwares-data-export-feature-is-not-working-properly.md	content-ref	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/data-and-analysis-issues/this-analyzers-native-export-is-not-supported-in-logic-2.md	markdown	../../product/user-guide/using-logic/exporting-data.md	../../logic-software/saving-and-exporting-data/exporting-data.md	product/user-guide/using-logic/exporting-data
troubleshooting/data-and-analysis-issues/this-analyzers-native-export-is-not-supported-in-logic-2.md	content-ref	../../product/user-guide/using-logic/exporting-data.md	../../logic-software/saving-and-exporting-data/exporting-data.md	product/user-guide/using-logic/exporting-data
troubleshooting/device-connection-issues/device-removed-before-initialization.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/device-connection-issues/device-removed-before-initialization.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/device-removed-before-initialization.md	markdown	general-faq/identify-each-saleae-device.md	../../getting-started/identify-each-saleae-device.md	getting-help/troubleshooting/general-faq/identify-each-saleae-device
troubleshooting/device-connection-issues/device-removed-before-initialization.md	markdown	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/device-connection-issues/device-removed-before-initialization.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/device-connection-issues/device-removed-before-initialization.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/device-removed-before-initialization.md	content-ref	general-faq/identify-each-saleae-device.md	../../getting-started/identify-each-saleae-device.md	getting-help/troubleshooting/general-faq/identify-each-saleae-device
troubleshooting/device-connection-issues/device-removed-before-initialization.md	content-ref	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/device-connection-issues/device-setup-failure.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/device-setup-failure.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/error-an-unknown-error-occurred-during-device-connection.md	markdown	device-removed-before-initialization.md	./device-removed-before-initialization.md	getting-help/troubleshooting/device-removed-before-initialization
troubleshooting/device-connection-issues/error-an-unknown-error-occurred-during-device-connection.md	content-ref	device-removed-before-initialization.md	./device-removed-before-initialization.md	getting-help/troubleshooting/device-removed-before-initialization
troubleshooting/device-connection-issues/error-function-device2-setupdevice.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/device-connection-issues/error-function-device2-setupdevice.md	markdown	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/device-connection-issues/error-function-device2-setupdevice.md	content-ref	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/device-connection-issues/error-function-device2-setupdevice.md	content-ref	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/device-connection-issues/limitations-of-logic-pro-usb2.md	markdown	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/device-connection-issues/limitations-of-logic-pro-usb2.md	content-ref	../../product/user-guide/using-logic/saving-loading-and-exporting-data.md	../../logic-software/saving-and-exporting-data/saving-loading-and-exporting-data.md	product/user-guide/using-logic/saving-loading-and-exporting-data
troubleshooting/device-connection-issues/logic-does-not-connect-over-usb3.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/logic-does-not-connect-over-usb3.md	markdown	usb-driver-problem.md	./usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/device-connection-issues/logic-does-not-connect-over-usb3.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/logic-does-not-connect-over-usb3.md	content-ref	usb-driver-problem.md	./usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	../../ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty.md	../../ordering-returns/process-a-warranty.md	ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	logic-does-not-connect-over-usb3.md	./logic-does-not-connect-over-usb3.md	getting-help/troubleshooting/logic-does-not-connect-over-usb3
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	software-has-crashed.md	../software-crashes-and-errors/software-has-crashed.md	getting-help/troubleshooting/software-has-crashed
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/device-connection-issues/logic-not-detected.md	markdown	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	../../ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty.md	../../ordering-returns/process-a-warranty.md	ordering/180-day-return-policy-and-3-year-warranty/process-a-warranty
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	logic-does-not-connect-over-usb3.md	./logic-does-not-connect-over-usb3.md	getting-help/troubleshooting/logic-does-not-connect-over-usb3
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	software-has-crashed.md	../software-crashes-and-errors/software-has-crashed.md	getting-help/troubleshooting/software-has-crashed
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	sharing-your-machine-id.md	../diagnostic-tools/sharing-your-machine-id.md	getting-help/troubleshooting/sharing-your-machine-id
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	sharing-crash-logs.md	../diagnostic-tools/sharing-crash-logs.md	getting-help/troubleshooting/sharing-crash-logs
troubleshooting/device-connection-issues/logic-not-detected.md	content-ref	console-output.md	../diagnostic-tools/console-output.md	getting-help/troubleshooting/console-output
troubleshooting/device-connection-issues/move-logic-to-its-own-host-controller.md	markdown	../device-not-able-to-keep-up.md	../capture-and-recording-issues/device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/device-connection-issues/move-logic-to-its-own-host-controller.md	content-ref	../device-not-able-to-keep-up.md	../capture-and-recording-issues/device-not-able-to-keep-up.md	getting-help/troubleshooting/device-not-able-to-keep-up
troubleshooting/device-connection-issues/other-drivers-interfere.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/other-drivers-interfere.md	markdown	usb-driver-problem.md	./usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/device-connection-issues/other-drivers-interfere.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/other-drivers-interfere.md	content-ref	usb-driver-problem.md	./usb-driver-problem.md	getting-help/troubleshooting/usb-driver-problem
troubleshooting/device-connection-issues/usb-driver-problem.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/usb-driver-problem.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/usb-driver-problem.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/device-connection-issues/usb-driver-problem.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/diagnostic-tools/led-blinks-red.md	markdown	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/diagnostic-tools/led-blinks-red.md	content-ref	technical-faq/usb-3.0-host-controller-info.md	../../specifications-hardware/usb-and-connectivity/usb-3.0-host-controller-info.md	getting-help/troubleshooting/technical-faq/usb-3.0-host-controller-info
troubleshooting/diagnostic-tools/pc-detection-test.md	markdown	logic-not-detected.md	../device-connection-issues/logic-not-detected.md	getting-help/troubleshooting/logic-not-detected
troubleshooting/diagnostic-tools/pc-detection-test.md	markdown	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/diagnostic-tools/pc-detection-test.md	markdown	the-devices-usb-vid-and-pid-failed.md	../device-connection-issues/the-devices-usb-vid-and-pid-failed.md	getting-help/troubleshooting/the-devices-usb-vid-and-pid-failed
troubleshooting/diagnostic-tools/pc-detection-test.md	content-ref	logic-not-detected.md	../device-connection-issues/logic-not-detected.md	getting-help/troubleshooting/logic-not-detected
troubleshooting/diagnostic-tools/pc-detection-test.md	content-ref	../../product/logic-software/driver-install.md	../../logic-software/download-and-installation/driver-install.md	product/logic-software/driver-install
troubleshooting/diagnostic-tools/pc-detection-test.md	content-ref	the-devices-usb-vid-and-pid-failed.md	../device-connection-issues/the-devices-usb-vid-and-pid-failed.md	getting-help/troubleshooting/the-devices-usb-vid-and-pid-failed
troubleshooting/installation-and-launch-issues/api-ms-win-crt-runtime-missing.md	markdown	technical-faq/standalone-software-info.md	../../logic-software/download-and-installation/standalone-software-info.md	getting-help/troubleshooting/technical-faq/standalone-software-info
troubleshooting/installation-and-launch-issues/api-ms-win-crt-runtime-missing.md	markdown	../../product/logic-software/legacy-software/older-software-releases.md	../../logic-software/download-and-installation/older-software-releases.md	product/logic-software/legacy-software/older-software-releases
troubleshooting/installation-and-launch-issues/api-ms-win-crt-runtime-missing.md	content-ref	technical-faq/standalone-software-info.md	../../logic-software/download-and-installation/standalone-software-info.md	getting-help/troubleshooting/technical-faq/standalone-software-info
